box_score_id,set,is_europe,24Clock,gameClock,homeScore,quarter,visitorScore
0144B084-043E-4148-9060-ADFEF449107E,train,True,"[[459, 4], [505, 45]]","[[390, 7], [456, 46]]","[[131, 2], [181, 43]]","[[356, 7], [391, 45]]","[[298, 4], [356, 48]]"
014BC3E0-88E7-431D-825A-48F583A882C7,test,True,"[[459, 4], [505, 45]]","[[390, 7], [456, 46]]","[[131, 2], [181, 43]]","[[356, 7], [391, 45]]","[[298, 4], [356, 48]]"
014D2D53-D559-4070-9DBA-A63CB1C6638C,train,True,"[[676, 5], [726, 44]]","[[585, 5], [674, 44]]","[[186, 5], [258, 45]]","[[517, 4], [563, 46]]","[[263, 4], [332, 45]]"
014DDF2F-B3CD-485D-B125-226FBE3177B4,test,True,"[[112, 40], [150, 70]]","[[51, 41], [101, 69]]","[[359, 8], [401, 41]]","[[15, 42], [49, 69]]","[[357, 41], [399, 73]]"
014EFB5C-B0EB-487E-B8E2-773C67B9DA27,validation,True,"[[328, 5], [359, 34]]","[[264, 5], [323, 39]]","[[198, 4], [264, 43]]","[[386, 7], [427, 36]]","[[456, 3], [515, 42]]"
0150A391-BDBA-4652-ABC0-74D30E4AF93F,train,True,"[[877, 5], [917, 43]]","[[782, 5], [877, 41]]","[[389, 4], [453, 45]]","[[714, 5], [768, 43]]","[[460, 3], [522, 44]]"
0151AFC1-028B-4BB1-BB17-B050D7B12D58,train,True,"[[459, 4], [505, 45]]","[[390, 7], [456, 46]]","[[131, 2], [181, 43]]","[[356, 7], [391, 45]]","[[298, 4], [356, 48]]"
0152FA64-7B07-427C-8899-2D4F11FB686A,test,True,"[[112, 40], [150, 70]]","[[51, 41], [101, 69]]","[[359, 8], [401, 41]]","[[15, 42], [49, 69]]","[[357, 41], [399, 73]]"
015373F0-35B8-4E8A-9C4E-7CD5C4BBA7EC,train,True,"[[739, 8], [785, 45]]","[[679, 9], [735, 47]]","[[324, 4], [381, 48]]","[[626, 9], [674, 47]]","[[396, 6], [453, 48]]"
0154946C-8C70-4E1F-9E97-CB0E22181C49,train,True,"[[459, 4], [505, 45]]","[[390, 7], [456, 46]]","[[131, 2], [181, 43]]","[[356, 7], [391, 45]]","[[298, 4], [356, 48]]"
015F3EF4-F743-447B-A7C0-9326D16B0F71,train,True,"[[587, 6], [625, 35]]","[[517, 9], [577, 35]]","[[250, 3], [310, 40]]","[[461, 4], [516, 39]]","[[318, 1], [371, 39]]"
015FFAE2-ED73-47C7-8F7D-632414DAB76A,train,True,"[[459, 4], [505, 45]]","[[390, 7], [456, 46]]","[[131, 2], [181, 43]]","[[356, 7], [391, 45]]","[[298, 4], [356, 48]]"
01624381-ADC5-48DD-9E8C-8ED8E28ADF76,test,True,"[[112, 40], [150, 70]]","[[51, 41], [101, 69]]","[[359, 8], [401, 41]]","[[15, 42], [49, 69]]","[[357, 41], [399, 73]]"
01636386-4D26-4701-900A-2CC63232648F,train,True,"[[676, 5], [726, 44]]","[[585, 5], [674, 44]]","[[186, 5], [258, 45]]","[[517, 4], [568, 46]]","[[263, 4], [332, 45]]"
016A4C85-32F4-4806-9EB5-581C6CEE4DCB,test,True,"[[459, 4], [505, 45]]","[[390, 7], [456, 46]]","[[131, 2], [181, 43]]","[[356, 7], [391, 45]]","[[298, 4], [356, 48]]"
016B25CA-27ED-45B4-80FF-022E6ABD78B4,train,True,"[[739, 8], [785, 45]]","[[679, 9], [735, 47]]","[[324, 4], [381, 48]]","[[626, 9], [674, 47]]","[[396, 6], [453, 48]]"
016B9355-3602-4149-996B-D109D0AFEC13,validation,True,"[[737, 8], [773, 42]]","[[664, 10], [729, 42]]","[[322, 3], [372, 46]]","[[617, 9], [662, 44]]","[[393, 5], [445, 45]]"
016CC084-7D2B-436F-A1E4-E1CFE9C68D2C,train,True,"[[589, 6], [628, 37]]","[[518, 6], [583, 36]]","[[320, 3], [375, 40]]","[[469, 6], [494, 36]]","[[257, 5], [308, 36]]"
016CCCC2-99C1-4291-AFBB-C6063AAFE089,test,True,"[[112, 40], [150, 70]]","[[51, 41], [101, 69]]","[[359, 8], [401, 41]]","[[15, 42], [49, 69]]","[[357, 41], [399, 73]]"
017153B7-E3DD-466E-B1A4-117F4508AD10,test,True,"[[112, 40], [150, 70]]","[[51, 41], [101, 69]]","[[359, 8], [401, 41]]","[[15, 42], [49, 69]]","[[357, 41], [399, 73]]"
0172A7CF-A726-4631-A3A3-89A33DCB6D19,train,True,"[[742, 10], [785, 41]]","[[679, 10], [736, 46]]","[[324, 4], [382, 47]]","[[630, 11], [675, 46]]","[[397, 5], [454, 47]]"
01735a28-3c40-4f71-b968-72ed9ac9765b,train,True,"[[739, 8], [785, 45]]","[[679, 9], [735, 47]]","[[324, 4], [381, 48]]","[[626, 9], [674, 47]]","[[396, 6], [453, 48]]"
01743BAD-74B9-432F-AA79-7D6708CEDDB0,train,True,"[[459, 4], [505, 45]]","[[390, 7], [456, 46]]","[[131, 2], [181, 43]]","[[356, 7], [391, 45]]","[[298, 4], [356, 48]]"
01761A49-3A11-4CFC-8687-93C1CBCFA895,test,True,"[[760, 4], [805, 54]]","[[691, 7], [760, 50]]","[[343, 10], [397, 44]]","[[646, 9], [687, 46]]","[[407, 9], [463, 43]]"
017629E2-3702-476C-BE22-135CD9D2D184,validation,True,"[[595, 1], [627, 39]]","[[517, 5], [592, 43]]","[[319, 4], [388, 43]]","[[468, 5], [512, 43]]","[[244, 4], [313, 44]]"
0176F382-0B55-4956-B14D-B7542BB1D423,test,True,"[[112, 40], [150, 70]]","[[51, 41], [101, 69]]","[[359, 8], [401, 41]]","[[15, 42], [49, 69]]","[[357, 41], [399, 73]]"
0179077E-98CD-4AE5-8310-45417DAA97FD,train,True,"[[676, 5], [726, 44]]","[[585, 5], [674, 44]]","[[186, 5], [258, 45]]","[[517, 4], [565, 40]]","[[263, 4], [332, 45]]"
017984F5-9402-400E-8020-C575FF551997,train,True,"[[877, 5], [917, 43]]","[[782, 5], [877, 41]]","[[389, 4], [453, 45]]","[[714, 5], [768, 43]]","[[460, 3], [522, 44]]"
017CE213-28DD-4289-BE11-57A7EAD62407,test,True,"[[112, 39], [150, 69]]","[[51, 40], [101, 68]]","[[359, 7], [401, 40]]","[[15, 41], [49, 68]]","[[357, 40], [399, 72]]"
017DF37C-8DFE-4853-9C7B-02E7CB2D83CA,validation,True,"[[877, 5], [917, 43]]","[[782, 5], [877, 41]]","[[389, 4], [453, 45]]","[[714, 5], [768, 43]]","[[460, 3], [522, 44]]"
01847C22-4F0D-4714-97FF-EF849DFA733E,test,True,"[[115, 44], [156, 76]]","[[50, 45], [104, 74]]","[[362, 9], [403, 44]]","[[20, 46], [50, 74]]","[[362, 42], [403, 78]]"
01877604-ADCF-4A5F-9C84-2167E447FDCA,train,True,"[[460, 5], [505, 46]]","[[391, 8], [456, 47]]","[[127, 10], [182, 51]]","[[357, 8], [391, 46]]","[[297, 8], [353, 51]]"
018EB11B-4C02-4DB2-900D-B5D4E94CDDD7,train,True,"[[676, 5], [726, 44]]","[[585, 5], [674, 44]]","[[186, 5], [258, 45]]","[[517, 4], [563, 46]]","[[263, 4], [332, 45]]"
018F1C3D-99C9-4785-8CD9-41C62F71A626,train,True,"[[739, 8], [785, 45]]","[[679, 9], [735, 47]]","[[324, 4], [381, 48]]","[[626, 9], [674, 47]]","[[396, 6], [453, 48]]"
0196CB56-8345-4027-A782-7C4225718A8B,validation,True,"[[739, 8], [785, 45]]","[[679, 9], [735, 47]]","[[324, 4], [381, 48]]","[[626, 9], [674, 47]]","[[396, 6], [453, 48]]"
019BA0D6-CBB5-4933-B969-E43DE9952D65,test,True,"[[112, 40], [150, 70]]","[[51, 41], [101, 69]]","[[359, 8], [401, 41]]","[[15, 42], [49, 69]]","[[357, 41], [399, 73]]"
019E28CC-7A69-4672-9042-C586421662C8,train,True,"[[877, 5], [917, 43]]","[[782, 5], [877, 41]]","[[389, 4], [453, 45]]","[[714, 5], [768, 43]]","[[460, 3], [522, 44]]"
01A1BA3B-2112-4D04-8793-CC3B282A64A1,train,True,"[[112, 40], [150, 70]]","[[51, 41], [101, 69]]","[[359, 8], [401, 41]]","[[15, 42], [49, 69]]","[[357, 41], [399, 73]]"
01A3C426-223D-40EF-B769-7C1BB884378D,train,True,"[[587, 10], [630, 46]]","[[518, 8], [585, 46]]","[[320, 7], [387, 46]]","[[469, 8], [517, 43]]","[[252, 6], [307, 46]]"
01A8093E-7FBE-492E-B144-FDEB0A0AF651,train,True,"[[877, 5], [917, 43]]","[[782, 5], [877, 41]]","[[389, 4], [453, 45]]","[[714, 5], [768, 43]]","[[460, 3], [522, 44]]"
01AB7521-F0BF-4579-B0D0-E2530B1AEF7E,test,True,"[[459, 4], [505, 45]]","[[390, 7], [456, 46]]","[[131, 2], [181, 43]]","[[356, 7], [391, 45]]","[[298, 4], [356, 48]]"
01B53282-7A05-4B74-B94E-D7BAA163A376,validation,True,"[[384, 4], [424, 43]]","[[323, 6], [386, 42]]","[[103, 6], [149, 42]]","[[285, 6], [309, 42]]","[[151, 2], [191, 42]]"
01CA3B9E-7CA1-4ED1-9E95-46E0E37083E9,validation,True,"[[739, 8], [785, 45]]","[[679, 9], [735, 47]]","[[324, 4], [381, 48]]","[[626, 9], [674, 47]]","[[396, 6], [453, 48]]"
01DAEF64-0EC0-457F-8D85-2B6437FE1C34,train,True,"[[676, 5], [726, 44]]","[[585, 5], [674, 44]]","[[186, 5], [258, 45]]","[[517, 4], [563, 46]]","[[263, 4], [332, 45]]"
01DC8FF1-AF7C-4812-9336-929C51E19B77,test,True,"[[112, 40], [150, 70]]","[[51, 41], [101, 69]]","[[359, 8], [401, 41]]","[[15, 42], [49, 69]]","[[357, 41], [399, 73]]"
01DE98BB-DD47-4FC4-8994-81171F49B283,test,True,"[[115, 44], [156, 76]]","[[50, 45], [104, 74]]","[[362, 9], [403, 44]]","[[20, 46], [50, 74]]","[[362, 42], [403, 78]]"
01E2C47F-E417-487A-A3B6-E0E52FF76FF7,train,True,"[[459, 4], [505, 45]]","[[390, 7], [456, 46]]","[[131, 2], [181, 43]]","[[356, 7], [391, 45]]","[[298, 4], [356, 48]]"
01E7C620-757A-4658-9682-76238A1CF0A8,train,True,"[[739, 8], [785, 45]]","[[679, 9], [735, 47]]","[[324, 4], [381, 48]]","[[626, 9], [674, 47]]","[[396, 6], [453, 48]]"
01E9E34C-BCA0-478D-B7C5-8A081E35A8B7,test,True,"[[676, 5], [726, 44]]","[[585, 5], [674, 44]]","[[186, 5], [258, 45]]","[[517, 4], [563, 46]]","[[263, 4], [332, 45]]"
01EC41E6-62B8-4483-9D8D-6ED51677CEB9,train,True,"[[756, 4], [807, 54]]","[[691, 7], [760, 50]]","[[343, 10], [397, 44]]","[[646, 9], [687, 46]]","[[407, 9], [463, 43]]"
01EE4315-5966-4E0C-970C-29B62BFFB914,validation,True,"[[762, 9], [798, 47]]","[[690, 7], [759, 45]]","[[342, 10], [396, 44]]","[[645, 9], [686, 46]]","[[406, 9], [462, 43]]"
01FF8863-057D-4A99-92B6-0A5F9F99AB72,test,True,"[[112, 40], [150, 70]]","[[51, 41], [101, 69]]","[[359, 8], [401, 41]]","[[15, 42], [49, 69]]","[[357, 41], [399, 73]]"
02015D16-7CA4-402E-91C9-C56B0702DA8E,test,True,"[[459, 4], [505, 45]]","[[390, 7], [456, 46]]","[[131, 2], [181, 43]]","[[356, 7], [391, 45]]","[[298, 4], [356, 48]]"
02065623-B59D-4115-AA7F-2788BCC3E506,train,True,"[[459, 4], [505, 45]]","[[390, 7], [456, 46]]","[[131, 2], [181, 43]]","[[356, 7], [391, 45]]","[[298, 4], [356, 48]]"
020727A7-70FA-4AAC-A699-9CE3DD62E09E,test,True,"[[115, 43], [156, 75]]","[[50, 44], [104, 73]]","[[362, 8], [403, 43]]","[[20, 45], [50, 73]]","[[362, 41], [403, 77]]"
020A2F0D-7210-4CA6-9F39-467F567CB8B9,train,True,"[[762, 9], [798, 47]]","[[690, 7], [759, 45]]","[[342, 10], [396, 44]]","[[645, 9], [686, 46]]","[[406, 9], [462, 43]]"
020D2F21-727C-49C8-B52C-064F8FFFD3A4,test,True,"[[112, 40], [150, 70]]","[[51, 41], [101, 69]]","[[359, 8], [401, 41]]","[[15, 42], [49, 69]]","[[357, 41], [399, 73]]"
0211B39E-5D93-42D8-A978-F3A6A9E6161B,train,True,"[[114, 44], [155, 76]]","[[49, 45], [103, 74]]","[[361, 9], [402, 44]]","[[19, 46], [49, 74]]","[[361, 42], [402, 78]]"
02141B1A-55CE-4128-8637-1A9676F0166B,test,True,"[[762, 9], [798, 47]]","[[690, 7], [759, 45]]","[[342, 10], [396, 44]]","[[645, 9], [686, 46]]","[[406, 9], [462, 43]]"
0220FDD7-CF8C-4A98-A113-967310EFD2D7,train,True,"[[459, 4], [505, 45]]","[[390, 7], [456, 46]]","[[131, 2], [181, 43]]","[[356, 7], [391, 45]]","[[298, 4], [356, 48]]"
02284D67-9A2A-439E-B2F2-9C75904E9C6E,test,True,"[[459, 4], [505, 45]]","[[390, 7], [456, 46]]","[[131, 2], [181, 43]]","[[356, 7], [391, 45]]","[[298, 4], [356, 48]]"
022B7058-72F0-48BF-AD6A-6FD17AFE1BEC,validation,True,"[[762, 9], [798, 47]]","[[690, 7], [759, 45]]","[[342, 10], [396, 44]]","[[645, 9], [686, 46]]","[[406, 9], [462, 43]]"
022E277B-DFBE-411D-8A8A-50B09652AD49,test,True,"[[115, 44], [156, 76]]","[[50, 45], [104, 74]]","[[362, 9], [403, 44]]","[[20, 46], [50, 74]]","[[362, 42], [403, 78]]"
0233ECF1-58F0-4BEE-B7DF-8D915718C105,train,True,"[[762, 9], [798, 47]]","[[690, 7], [759, 45]]","[[342, 10], [396, 44]]","[[645, 9], [686, 46]]","[[406, 9], [462, 43]]"
0235B4B2-40BA-4853-880A-68C2967335B2,test,True,"[[328, 5], [359, 34]]","[[264, 5], [323, 39]]","[[198, 4], [264, 43]]","[[386, 7], [427, 36]]","[[456, 3], [515, 42]]"
02394044-439A-4031-B37F-FE05FF1FC6F5,test,True,"[[737, 8], [773, 42]]","[[664, 10], [729, 42]]","[[322, 3], [372, 46]]","[[617, 9], [662, 44]]","[[393, 5], [445, 45]]"
023A32E1-84DF-40D2-8789-7DCD3ACD1C65,train,True,"[[384, 4], [424, 43]]","[[323, 6], [386, 42]]","[[103, 6], [149, 42]]","[[285, 6], [309, 42]]","[[151, 2], [191, 42]]"
023AC702-6141-4724-8DB0-F146A5DF62BB,train,True,"[[763, 8], [799, 46]]","[[691, 7], [760, 44]]","[[347, 5], [392, 42]]","[[646, 8], [686, 44]]","[[403, 3], [463, 42]]"
023FFB4B-F230-4C3F-960F-E33B1186D1C7,validation,True,"[[970, 19], [1015, 53]]","[[874, 10], [956, 53]]","[[270, 9], [410, 66]]","[[843, 21], [876, 50]]","[[419, 11], [545, 64]]"
0240D35E-3DB5-4C33-9C9C-39A3A3A08DDA,test,True,"[[115, 44], [156, 76]]","[[50, 45], [104, 74]]","[[362, 9], [403, 44]]","[[20, 46], [50, 74]]","[[362, 42], [403, 78]]"
0245D60D-869E-492E-AAED-26DB2B7DB60A,train,True,"[[970, 20], [1015, 54]]","[[874, 11], [956, 54]]","[[270, 10], [410, 67]]","[[843, 22], [876, 51]]","[[419, 12], [545, 65]]"
02516282-A489-4BC5-A5E9-5D3871C6D519,test,True,"[[112, 40], [150, 70]]","[[51, 41], [101, 69]]","[[359, 8], [401, 41]]","[[15, 42], [49, 69]]","[[357, 41], [399, 73]]"
025B82BF-5D40-48BF-BE1D-5E317E174135,test,True,"[[112, 40], [150, 70]]","[[51, 41], [101, 69]]","[[359, 8], [401, 41]]","[[15, 42], [49, 69]]","[[357, 41], [399, 73]]"
025E8166-0EA8-4992-92BA-903B3297E2A7,test,True,"[[877, 5], [917, 43]]","[[782, 5], [877, 41]]","[[389, 4], [453, 45]]","[[714, 5], [768, 43]]","[[460, 3], [522, 44]]"
02689935-B5F7-401E-B620-505917BD4825,train,True,"[[635, 14], [675, 42]]","[[571, 16], [625, 44]]","[[262, 1], [310, 36]]","[[301, 35], [339, 60]]","[[329, -1], [374, 37]]"
026AE63E-E3E9-4386-9288-E459B5F3E7B0,train,True,"[[739, 7], [785, 44]]","[[679, 8], [735, 46]]","[[324, 3], [381, 47]]","[[626, 8], [674, 46]]","[[396, 5], [453, 47]]"
026C7A53-6E4E-4157-8041-E7EC22333F0C,test,True,"[[112, 40], [150, 70]]","[[51, 41], [101, 69]]","[[359, 8], [401, 41]]","[[15, 42], [49, 69]]","[[357, 41], [399, 73]]"
02734915-070A-482C-81D6-0BA87DC3879D,test,True,"[[115, 44], [156, 76]]","[[50, 45], [104, 74]]","[[362, 9], [403, 44]]","[[20, 46], [50, 74]]","[[362, 42], [403, 78]]"
02889552-dd11-4b22-a0b1-ece5849ab3a7,train,True,"[[874, 4], [927, 43]]","[[782, 5], [872, 43]]","[[389, 4], [453, 45]]","[[714, 5], [768, 43]]","[[460, 3], [522, 44]]"
0289E0AD-E4CF-4107-A38D-51E3695EEE1F,validation,True,"[[877, 5], [917, 43]]","[[782, 5], [877, 41]]","[[389, 4], [453, 45]]","[[714, 5], [768, 43]]","[[460, 3], [522, 44]]"
0294AFFE-97E6-4F26-95AB-FEC64A016B1D,train,True,"[[970, 20], [1015, 54]]","[[874, 11], [956, 54]]","[[270, 10], [410, 67]]","[[843, 22], [876, 51]]","[[419, 12], [545, 65]]"
029FDEC7-8093-4EB8-9FC2-E5639C7DC536,train,True,"[[737, 8], [773, 42]]","[[664, 10], [729, 42]]","[[322, 3], [372, 46]]","[[617, 9], [662, 44]]","[[393, 5], [445, 45]]"
02A05D6C-A490-420D-95EA-25718422B6AD,test,True,"[[112, 40], [150, 70]]","[[51, 41], [101, 69]]","[[359, 8], [401, 41]]","[[15, 42], [49, 69]]","[[357, 41], [399, 73]]"
02A1DF40-5112-4423-B67D-C266E5FEEBF6,train,True,"[[737, 8], [773, 42]]","[[664, 10], [729, 42]]","[[322, 3], [372, 46]]","[[617, 9], [662, 44]]","[[393, 5], [445, 45]]"
02A32923-6615-467D-82B5-116BA57C4AC3,train,True,"[[595, 1], [627, 39]]","[[517, 5], [592, 43]]","[[319, 4], [388, 43]]","[[468, 5], [512, 43]]","[[244, 4], [313, 44]]"
02A422F9-50D9-487E-8C7C-CC768E86F417,test,True,"[[877, 5], [917, 43]]","[[782, 5], [877, 41]]","[[389, 4], [453, 45]]","[[714, 5], [768, 43]]","[[460, 3], [522, 44]]"
02A5CA1B-96A4-4E2B-A1A4-9BA0FAF560C0,validation,True,"[[589, 6], [628, 37]]","[[518, 6], [583, 36]]","[[320, 3], [375, 40]]","[[469, 6], [494, 36]]","[[257, 5], [308, 36]]"
02BA5027-1393-43CC-ABF7-3994CACA82A8,train,True,"[[459, 4], [505, 45]]","[[390, 7], [456, 46]]","[[131, 2], [181, 43]]","[[356, 7], [391, 45]]","[[298, 4], [356, 48]]"
02BDCBD4-E457-442A-A62F-2C35E95C96B6,validation,True,"[[676, 6], [726, 45]]","[[585, 6], [674, 45]]","[[186, 6], [258, 46]]","[[517, 5], [565, 43]]","[[263, 5], [332, 46]]"
02C45CB0-F7D4-470F-BAC9-EBEF1C36C93B,validation,True,"[[459, 4], [505, 45]]","[[390, 7], [456, 46]]","[[131, 2], [181, 43]]","[[356, 7], [391, 45]]","[[298, 4], [356, 48]]"
02CBA1C6-0C82-4CDC-8208-1CCB7D11573D,train,True,"[[877, 5], [917, 43]]","[[782, 5], [877, 41]]","[[389, 4], [453, 45]]","[[714, 5], [768, 43]]","[[460, 3], [522, 44]]"
02CD6C10-0EB5-479F-90AA-E4B6B12D5714,train,True,"[[762, 9], [798, 47]]","[[690, 7], [759, 45]]","[[342, 10], [396, 44]]","[[645, 9], [686, 46]]","[[406, 9], [462, 43]]"
02D258ED-7C9E-498F-A34C-0B5F5E8E620D,train,True,"[[459, 4], [505, 45]]","[[390, 7], [456, 46]]","[[131, 2], [181, 43]]","[[356, 7], [391, 45]]","[[298, 4], [356, 48]]"
02D492A6-05B6-488B-9B89-B5977671DE7E,train,True,"[[459, 4], [505, 45]]","[[390, 7], [456, 46]]","[[131, 2], [181, 43]]","[[356, 7], [391, 45]]","[[298, 4], [356, 48]]"
02E34A4A-2F04-48E5-9107-C308F93539B3,train,True,"[[676, 5], [726, 44]]","[[585, 5], [674, 44]]","[[186, 5], [258, 45]]","[[517, 4], [563, 46]]","[[263, 4], [332, 45]]"
02F5DC1D-69DC-4021-9EBB-E0424A2E65FF,validation,True,"[[587, 6], [625, 35]]","[[517, 9], [577, 35]]","[[250, 3], [310, 40]]","[[461, 4], [516, 39]]","[[318, 1], [371, 39]]"
03054726-2E94-4068-A371-82FBE6EC7CBE,validation,True,"[[877, 5], [917, 43]]","[[782, 5], [877, 41]]","[[389, 4], [453, 45]]","[[714, 5], [768, 43]]","[[460, 3], [522, 44]]"
0344BEB6-CDAB-421B-AFBE-ABC5555320F4,validation,True,"[[459, 4], [505, 45]]","[[390, 7], [456, 46]]","[[131, 2], [181, 43]]","[[356, 7], [391, 45]]","[[298, 4], [356, 48]]"
034BDAFB-D282-413E-9071-649DB47742B1,train,True,"[[459, 4], [505, 45]]","[[390, 7], [456, 46]]","[[131, 2], [181, 43]]","[[356, 7], [391, 45]]","[[298, 4], [356, 48]]"
034CCEC0-EFF3-4751-9C0F-6D986C8AEFC7,train,True,"[[459, 4], [505, 45]]","[[390, 7], [456, 46]]","[[131, 2], [181, 43]]","[[356, 7], [391, 45]]","[[298, 4], [356, 48]]"
03524553-B3A6-4F2A-A677-7CE141ED57F3,test,True,"[[970, 19], [1015, 53]]","[[874, 10], [956, 53]]","[[270, 9], [410, 66]]","[[843, 21], [876, 50]]","[[419, 11], [545, 64]]"
036A5680-4921-4CBF-9F07-89DA06775FC1,test,True,"[[115, 44], [156, 76]]","[[50, 45], [104, 74]]","[[362, 9], [403, 44]]","[[20, 46], [50, 74]]","[[362, 42], [403, 78]]"
036DF98E-51B5-4B6E-BD3A-A6C8BD11855C,train,True,"[[877, 5], [917, 43]]","[[782, 5], [877, 41]]","[[389, 4], [453, 45]]","[[714, 5], [768, 43]]","[[460, 3], [522, 44]]"
038E26A2-A69A-4093-A670-86A32391DE83,train,True,"[[635, 14], [675, 42]]","[[571, 16], [625, 44]]","[[262, 1], [310, 36]]","[[301, 35], [339, 60]]","[[329, -1], [374, 37]]"
03929228-9E18-4967-9C14-8361A8AD2C5C,train,True,"[[877, 5], [917, 43]]","[[782, 5], [877, 41]]","[[389, 4], [453, 45]]","[[714, 5], [768, 43]]","[[460, 3], [522, 44]]"
03B2736B-21E4-48AA-B275-F41300F51AB8,train,True,"[[762, 9], [798, 47]]","[[690, 7], [759, 45]]","[[342, 10], [396, 44]]","[[645, 9], [686, 46]]","[[406, 9], [462, 43]]"
03B999E9-39D6-4888-B3A1-8625C35B5270,train,True,"[[676, 5], [726, 44]]","[[585, 5], [674, 44]]","[[186, 5], [258, 45]]","[[517, 4], [565, 40]]","[[263, 4], [332, 45]]"
03C2AD4D-D9E5-4DCB-9F4D-10BC01FCF849,test,True,"[[762, 9], [798, 47]]","[[690, 7], [759, 45]]","[[342, 10], [396, 44]]","[[645, 9], [686, 46]]","[[406, 9], [462, 43]]"
03D43BC2-89B3-4A72-BB1A-5EE5DF7B9A1D,test,True,"[[112, 40], [150, 70]]","[[51, 41], [101, 69]]","[[359, 8], [401, 41]]","[[15, 42], [49, 69]]","[[357, 41], [399, 73]]"
042EBCE8-96F0-4EC8-9FF2-5D54F07F7DD3,train,True,"[[676, 5], [726, 44]]","[[585, 5], [674, 44]]","[[186, 5], [258, 45]]","[[517, 4], [563, 46]]","[[263, 4], [332, 45]]"
050C2A4C-BFAC-4E4D-9B60-1B357757EB18,train,True,"[[587, 10], [630, 46]]","[[518, 8], [585, 46]]","[[320, 7], [387, 46]]","[[469, 8], [517, 43]]","[[252, 6], [307, 46]]"
0683906D-F319-4DB4-88C0-63DAF7355B78,train,True,"[[676, 5], [726, 44]]","[[585, 5], [674, 44]]","[[186, 5], [258, 45]]","[[517, 4], [563, 46]]","[[263, 4], [332, 45]]"
07b209a1-3c58-4401-9bb3-6cb20c364d91,train,True,"[[877, 5], [917, 43]]","[[782, 5], [877, 41]]","[[389, 4], [453, 45]]","[[714, 5], [768, 43]]","[[460, 3], [522, 44]]"
08cb21fe-61d6-4f03-bbd6-2df7b1d4f5b5,train,True,"[[874, 4], [927, 43]]","[[782, 5], [872, 43]]","[[389, 4], [453, 45]]","[[714, 5], [768, 43]]","[[460, 3], [522, 44]]"
09bb5491-6d8d-4f9f-8f1c-c15b6795ff19,train,True,"[[676, 5], [726, 44]]","[[585, 5], [674, 44]]","[[186, 5], [258, 45]]","[[517, 4], [564, 47]]","[[263, 4], [333, 47]]"
0a0655e8-06f0-45dd-ae52-70a7c3c3aa5c,train,True,"[[880, 3], [931, 44]]","[[782, 5], [879, 44]]","[[389, 4], [453, 45]]","[[714, 5], [767, 45]]","[[460, 3], [522, 44]]"
105b0563-5560-44df-9b0b-8c7298db84f6,train,True,"[[877, 5], [917, 43]]","[[782, 5], [877, 41]]","[[389, 4], [453, 45]]","[[714, 5], [768, 43]]","[[460, 3], [522, 44]]"
1144b2f8-7519-4e26-b005-dc57c0bde65d,train,True,"[[459, 4], [505, 45]]","[[390, 7], [456, 46]]","[[131, 2], [181, 43]]","[[356, 7], [391, 45]]","[[298, 4], [356, 48]]"
180e4530-6b01-47c9-a2be-13f82a6c0d6c,validation,True,"[[880, 3], [931, 44]]","[[782, 5], [877, 41]]","[[394, 5], [453, 41]]","[[718, 8], [765, 41]]","[[458, 6], [522, 44]]"
195e64f2-7e49-4931-86cc-f8e57571c529,train,True,"[[874, 4], [927, 43]]","[[782, 5], [872, 43]]","[[389, 4], [453, 45]]","[[714, 5], [768, 43]]","[[460, 3], [522, 44]]"
3015c019-cd3d-48b8-a186-ec1247377ecd,train,True,"[[459, 4], [505, 45]]","[[390, 7], [456, 46]]","[[131, 2], [181, 43]]","[[356, 7], [391, 45]]","[[298, 4], [356, 48]]"
3c7c2135-7183-429c-abb1-a480ecbbcdbc,test,True,"[[874, 4], [927, 43]]","[[782, 5], [872, 43]]","[[389, 4], [453, 45]]","[[714, 5], [768, 43]]","[[460, 3], [522, 44]]"
3f5f5e70-b9a1-465c-b75c-b34ab9d59fd4,train,True,"[[880, 3], [931, 44]]","[[782, 5], [879, 44]]","[[389, 4], [453, 45]]","[[714, 5], [767, 45]]","[[460, 3], [522, 44]]"
001AFBC2-7B65-4789-9BC8-C7D29ECF0006,test,False,"[[165, 81], [217, 113]]","[[65, 80], [147, 114]]","[[141, 38], [222, 85]]","[[15, 85], [69, 114]]","[[141, 1], [223, 44]]"
002C1996-5AA6-4498-915C-889FC3C4C3FC,test,False,"[[165, 81], [217, 113]]","[[65, 80], [147, 114]]","[[141, 38], [222, 85]]","[[15, 85], [69, 114]]","[[141, 1], [223, 44]]"
008AFE3E-F325-4038-8ED2-F0C6630CE76B,test,False,"[[194, 45], [242, 74]]","[[83, 45], [181, 75]]","[[203, 5], [256, 36]]","[[29, 48], [63, 76]]","[[81, 2], [133, 36]]"
00E6B911-0E4D-4FD2-86EB-2FDC7924455A,validation,False,"[[753, 7], [800, 43]]","[[662, 6], [751, 42]]","[[507, 8], [569, 50]]","[[577, 10], [619, 46]]","[[214, 6], [289, 51]]"
01B0EDAC-BD4D-4374-979E-8E3F5305D508,train,False,"[[752, 6], [797, 43]]","[[655, 9], [751, 43]]","[[495, 9], [556, 46]]","[[569, 11], [615, 41]]","[[219, 11], [281, 46]]"
